,_id,some_id,username,post_type,display_url,is_video,edge_media_to_caption,edge_media_to_comment,taken_at_timestamp,edge_liked_by,edge_media_to_tagged_users,video_view_count,,mentions,hashtags
2535,6379e0f0b43196501e9dfe63,6375d5f76cbf1b635cd3a66a,eileenmak,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/83383638_194744828313707_2779096683666524167_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=s9V3MgSi4ogAX8JldA1&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAIALJGyTItyWEgzz-sEOsGlGU5ldhxZISzM8gZpJ11aw&oe=63706183&_nc_sid=7bff83,TRUE,This is my first fashion lookbook ever and I styled 3 pieces from @styletheorysg ❤️ filmed by @96.faith #liveonmyownterms,28,1579004403,903,[],5765,627,"['styletheorysg', '96.faith']",['liveonmyownterms']
2536,6379e0f0b43196501e9dfe64,6375d5f76cbf1b635cd3a66b,eileenmak,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/76896898_1465959113560858_3766792079730082344_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=j2O7nFHs0mQAX_fB8zL&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDjEEnLp1q99lBkCLuaEe2ddahIfhBGXXzMxHpTWr54UA&oe=636FD3AA&_nc_sid=7bff83,TRUE,"This year has been a really trying year for me and to end things off, here’s a self love letter to myself ❤️ outfit from @cottonon_asia ✨
Filmed by @96.faith , edits and conceptualization by yours truly x",18,1577531593,647,[],4307,628,"['96.faith', 'cottonon_asia']",[]
2537,6379e0f0b43196501e9dfe65,6375d5f76cbf1b635cd3a66c,eileenmak,GraphSidecar,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/314729956_617047663532878_699140549475187436_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=9i9tWFw1OgEAX_-xcCl&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDv06FdY0duzQ3Oe8garR7ZChtnA6SwTI0D-NHvpBcqCg&oe=63735E9D&_nc_sid=7bff83,FALSE,having a Blair Waldorf moment 💅🏻🤍🥂,42,1668083320,476,"['ootdmagazine', 'charleskeithofficial', 'dazzlinghaven', 'glamourgoal', 'traffygirls', 'mikayla.sg', 'softgirlsaesthetic']",0,629,"['ootdmagazine', 'charleskeithofficial', 'traffygirls', 'softgirlsaesthetic', 'dazzlinghaven', 'glamourgoal', 'mikayla.sg']",[]
2538,6379e0f0b43196501e9dfe66,6375d5f76cbf1b635cd3a66d,eileenmak,GraphSidecar,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/314711967_1235969890296852_2409837135318351892_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=tjzVAx9QQcsAX9ui9mb&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfD7J9Kw4qkqdhvwn6ya9yyFCh4XW4L7gZCx1d_beDV7Zg&oe=63742951&_nc_sid=7bff83,FALSE,frilly frills for fall 🌸☁️🤍✨,90,1667997031,1273,"['ootdmagazine', 'dazzlinghaven', 'cottagecoredream', 'traffygirls', 'lessisworefemales', 'softgirlsaesthetic']",0,630,"['ootdmagazine', 'cottagecoredream', 'lessisworefemales', 'traffygirls', 'softgirlsaesthetic', 'dazzlinghaven']",[]
2539,6379e0f0b43196501e9dfe67,6375d5f76cbf1b635cd3a66e,eileenmak,GraphSidecar,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/314709414_518806753459631_1150697240002656346_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=ENkEW_KelaQAX_z-DA-&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAwLBbF9ayD0Xr0k6mRB3t1nN8eYWDFJndqpcacoNYqsA&oe=637269FB&_nc_sid=7bff83,FALSE,here’s a few of my favorite fall outfits 🤍,74,1667911717,652,"['ootdmagazine', 'princesspollyboutique', 'showpo', 'dazzlinghaven', 'cottagecoredream', 'traffygirls', 'lessisworefemales', 'softgirlsaesthetic', 'hai.swimwear', 'oceanna.the.label']",0,631,"['ootdmagazine', 'cottagecoredream', 'lessisworefemales', 'princesspollyboutique', 'showpo', 'traffygirls', 'softgirlsaesthetic', 'oceanna.the.label', 'dazzlinghaven', 'hai.swimwear']",[]
2540,6379e0f0b43196501e9dfe68,6375d5f76cbf1b635cd3a66f,eileenmak,GraphSidecar,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/314665457_150098404411226_5041310258058062407_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=fhyq56QC6c8AX-ngi8e&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCD6iE0enhT3YGLwdHGbpB23Sz8KChohRKpENFol8FuIA&oe=63738EF3&_nc_sid=7bff83,FALSE,what an actual dream to wake up to this view ☁️💕☀️🌸 @resortsworldcruises,81,1667822676,1061,"['dazzlinghaven', 'cottagecoredream', 'travelandleisureasia', 'softgirlsaesthetic', 'resortsworldcruises']",240,632,"['cottagecoredream', 'resortsworldcruises', 'softgirlsaesthetic', 'dazzlinghaven', 'travelandleisureasia']",[]
2541,6379e0f0b43196501e9dfe69,6375d5f76cbf1b635cd3a670,eileenmak,GraphSidecar,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/314157123_1004603677608325_4202556679310219434_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=IO0z13oWeFMAX8GU1pv&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCzG1IocyWwim752DmwkLEwglx4EFoarN2-NFMkFXQycg&oe=6372E302&_nc_sid=7bff83,FALSE,in my balletcore era 🩰🎀☁️💖,65,1667650801,674,"['dazzlinghaven', 'glamourgoal', 'lessisworefemales', 'softgirlsaesthetic', 'hai.swimwear', 'prettyballerinassg']",0,633,"['lessisworefemales', 'softgirlsaesthetic', 'dazzlinghaven', 'prettyballerinassg', 'glamourgoal', 'hai.swimwear']",[]
2542,6379e0f0b43196501e9dfe6a,6375d5f76cbf1b635cd3a671,eileenmak,GraphSidecar,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/313798350_173569285266308_2029381945117613813_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=V28FPfR5UlEAX8htlnZ&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAiq8kGDBZXaRt0SIQua5VgkXXRvAJJ9lev91ZqcokGkw&oe=6373EB75&_nc_sid=7bff83,FALSE,prancing around in a really poofy dress 🤍,65,1667304562,548,"['ootdmagazine', 'princesspollyboutique', 'dazzlinghaven', 'cottagecoredream', 'j.ing_official', 'lessisworefemales', 'softgirlsaesthetic']",0,634,"['ootdmagazine', 'cottagecoredream', 'lessisworefemales', 'princesspollyboutique', 'j.ing_official', 'softgirlsaesthetic', 'dazzlinghaven']",[]
2543,6379e0f0b43196501e9dfe6b,6375d5f76cbf1b635cd3a672,eileenmak,GraphSidecar,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/313203969_1197411694467270_6296327117188257905_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=DO6FOIx0DjcAX-Lv3zV&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfB1nNSP58loU7dDmYccV6U4JG0dBRCnImXqlrlK_QoVSA&oe=6373800E&_nc_sid=7bff83,FALSE,pink and pearls 🎀💕🌸💖,71,1667133337,836,"['ootdmagazine', 'showpo', 'charleskeithofficial', 'dazzlinghaven', 'glamourgoal', 'lessisworefemales', 'softgirlsaesthetic']",0,635,"['ootdmagazine', 'lessisworefemales', 'showpo', 'charleskeithofficial', 'softgirlsaesthetic', 'dazzlinghaven', 'glamourgoal']",[]
2544,6379e0f0b43196501e9dfe6c,6375d5f76cbf1b635cd3a673,eileenmak,GraphSidecar,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/313473120_497296089105150_3008976453621672981_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=x4JXdBMz-BsAX_5TozN&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBAO3dTI3SPLY5M-vMRBNEmsyfOuLtmBaKzw9D1tbJCvA&oe=6372C69F&_nc_sid=7bff83,FALSE,"@esteelaudersg is one of the brands that I use daily and religiously ✨ 

I love that the Advanced Night Repair range — Serum & Eye Supercharged Gel-Creme, allows my skin to feel good and my mind too as I worry less about ageing these days 🤍 

#EsteeLauderSG #AdvancedNightRepair
 #SuperchargeYourSkin #IAmMyOwnHero",35,1666959823,468,['esteelauder_sg'],0,636,"['esteelauder_sg', 'esteelaudersg']","['EsteeLauderSG', 'AdvancedNightRepair', 'SuperchargeYourSkin', 'IAmMyOwnHero']"
2545,6379e0f0b43196501e9dfe6d,6375d5f76cbf1b635cd3a674,eileenmak,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/312951919_869189004072128_4134222734824676519_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=x4Mev4nnoG8AX-3KnH7&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCbsjZQvpV9NzB4TrMbsWDwm8XIpt7ecRlmybok-DD9Iw&oe=636FFE47&_nc_sid=7bff83,TRUE,in my girly girl era and never felt better 🩰☁️🎀✨,57,1666875583,712,[],5241,637,[],[]
2546,6379e0f0b43196501e9dfe6e,6375d5f76cbf1b635cd3a675,eileenmak,GraphSidecar,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/312729932_810982890109536_1108586502771405661_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=M19jtdyjO7MAX8L8mnq&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAbfWPIe0YUa1aUgBAZlwesUJXbrfpuCroy_SFHNZXXCw&oe=6372EB0E&_nc_sid=7bff83,FALSE,"it has been a good run for summer, last bit of my favorite fits ☁️💕💐☀️",53,1666789552,1678,"['ootdmagazine', 'cottagecoredream', 'dazzlehaven', 'lessisworefemales', 'softgirlsaesthetic']",0,638,"['ootdmagazine', 'cottagecoredream', 'lessisworefemales', 'softgirlsaesthetic', 'dazzlehaven']",[]
2547,6379e0f0b43196501e9dfe6f,6375d5f76cbf1b635cd3a676,eileenmak,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/308962464_653506889521937_2488626385981959618_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=7WR1qVdNApwAX8NdjFc&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCK1PfKOMEiY0gqOPOiRwuhwWjvFVP-P7DUcWs5DUoYXg&oe=63703895&_nc_sid=7bff83,TRUE,pov: me bringing you guys along on my self love weekend with @pullandbear 🎨🍃☀️💕,40,1666700034,295,['pullandbear'],1861,639,['pullandbear'],[]
2548,6379e0f0b43196501e9dfe70,6375d5f76cbf1b635cd3a677,eileenmak,GraphSidecar,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/312340150_1455945684891875_4246887285784523893_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=g1Ue90slGNIAX_Yjho4&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCk1CnVF5jtuxYipPh80YddNXqZrLA1Lk0QZAi5PFMBjg&oe=6373D75F&_nc_sid=7bff83,FALSE,"down the memory lane ☁️

• nails @lollipopnailssingapore 
• fall content coming right up
• scored this strawberry cardigan for less than 15 bucks 
• golden glow 
• pasta baby",33,1666445817,519,"['showpo', 'charleskeithofficial', 'wanderlustandco', 'stregissg', 'lollipopnailssingapore']",0,640,"['showpo', 'charleskeithofficial', 'stregissg', 'lollipopnailssingapore', 'wanderlustandco']",[]
2549,6379e0f0b43196501e9dfe71,6375d5f76cbf1b635cd3a678,parisabong,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/280487319_163095919458034_2079904042004767413_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=n8wmYdtWTDoAX_Xlr55&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfB_XHjnF-XxCKGTyDXkzp2Ueez_TtKskgBicdvn9QmoOA&oe=637008A9&_nc_sid=7bff83,TRUE,Missing the 🌊,8,1652524719,1283,['wearpeachi'],11855,641,['wearpeachi'],[]
2550,6379e0f0b43196501e9dfe72,6375d5f76cbf1b635cd3a679,parisabong,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/89735809_582704416007242_5145323341202664207_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=IIN3Od_dHGwAX8alF8w&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBISH4jFT5ferGCS-188j1IFmE8H3Ku9J9PPLl34_rfyQ&oe=637056BC&_nc_sid=7bff83,TRUE,"After my first session, there’s a very slight difference but I’ll probably need to do a few more sessions before I can share with y’all my final verdict 🤔😛 Stay tuned! @lavieaestheticssg",4,1584360135,518,[],6281,642,['lavieaestheticssg'],[]
2551,6379e0f0b43196501e9dfe73,6375d5f76cbf1b635cd3a67a,parisabong,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/71525157_538491276967090_6508427835261676372_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=2Ix-z_wpu5oAX8cSfF9&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBTH-mppI4SmGeY2d75fXpSbqvV7UfP3DxU50AjGvpSPA&oe=637014A4&_nc_sid=7bff83,TRUE,"Whoops try counting the amount of times I said “cute” in this video..... time for me to search up synonyms HAHAHA. Also, the items are from @nastygal and @puff.bloom 🥰",7,1572004943,748,[],7950,643,"['nastygal', 'puff.bloom']",[]
2552,6379e0f0b43196501e9dfe74,6375d5f76cbf1b635cd3a67b,parisabong,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/72327627_407324850192507_3295645404134032101_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Pr-qmZ3lEj4AX_RU8Tm&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfASWj4mhBIdi65dz2dxEdC6esJ1mAJLvknaMgo4okhJxA&oe=63700882&_nc_sid=7bff83,TRUE,I’m in my final year of University and I decided to show you guys how my week goes by (ps. I usually study more)!,8,1570273930,777,[],7953,644,[],[]
2553,6379e0f0b43196501e9dfe75,6375d5f76cbf1b635cd3a67c,parisabong,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/68748937_675874146250177_6025520673651390996_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=jjSVM2mbb2UAX8r4eOu&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDSdTFuujIggWxVcm4RD3oSsoodDSq14F9DO-Q43MyKFg&oe=6370105C&_nc_sid=7bff83,TRUE,I ain’t a make up artist but I hope you’ll like this video 🤪,9,1568455707,840,[],12644,645,[],[]
2554,6379e0f0b43196501e9dfe76,6375d5f76cbf1b635cd3a67d,parisabong,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/68972818_492299877994139_623559499339378428_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=lA5AnDFKsg0AX8BH8I_&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfBBsGhPd7AMDWvRSO7IrW17sRGFyEPPofI-BE8NnDg-fg&oe=63701952&_nc_sid=7bff83,TRUE,Explored Stradbroke Island a few days back and it was truly beautiful 🌊😻,1,1567764715,365,[],2517,646,[],[]
2555,6379e0f0b43196501e9dfe77,6375d5f76cbf1b635cd3a67e,parisabong,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/57019656_839308483101829_355702002448616266_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=6t_RI_sALUAAX95RTmV&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfDtoyISqCDSi_ZDjMAGNdhQee4K6xdo1fAJPQOAAvOn3Q&oe=637052ED&_nc_sid=7bff83,TRUE,Well this was meant to be a ‘tutorial’ but it DID NOT turn out the way it was supposed to be. I’ve always cut my bangs so I honestly never thought I would screw it up.... but life loves to give me some lemons 🍋 🍋🍋 but it’s funny so I decided to share with y’all. Time for me to hide my face for the next 3 days 🙈,6,1556112240,60,[],3697,647,[],[]
2556,6379e0f0b43196501e9dfe78,6375d5f76cbf1b635cd3a67f,parisabong,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/56281746_515554528974152_7600230338277697941_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=hMkK2CvHSuQAX8mQBXw&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCIvQN1z8yogf-o5dWWWTdhxgI5ZjlyO7cTkSJAMItoPg&oe=637025E5&_nc_sid=7bff83,TRUE,"My first ever IGTV! Recently been into thrifting so I wanted to share with you guys some of my recent loots hehe 😚

Special thank you to Andrea for being in this video with me and also to Claudia for the iPad heheheh 💓

Hope you guys enjoy this video and let me know which is your favourite piece!",12,1555146351,1126,[],20887,648,[],[]
2557,6379e0f0b43196501e9dfe79,6375d5f76cbf1b635cd3a680,parisabong,GraphImage,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/315024385_116435221266099_3194474272082413267_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=sF4-wxWLl1cAX_F8ELB&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCj4iFou3mZnoL30iBv1ovqy8KiDw0WdLzKQonY0NLD6Q&oe=63738708&_nc_sid=7bff83,FALSE,"Use <parisa> for 15% off at sg.shein.com.

Omg it’s 11.11, time to spend all our money 💰 but for real, everything is worth trying & worth buying at @sheinsingapore this 11.11 shopping festival! 🎉

Enjoy up to 90% off with FREE shipping?! Shop my looks now:
9886795
10877056
2221034

#SHEIN1111sale #SHEINgoodfinds #SHEINSG",3,1668165884,273,['sheinsingapore'],0,649,['sheinsingapore'],"['SHEIN1111sale', 'SHEINgoodfinds', 'SHEINSG']"
2558,6379e0f0b43196501e9dfe7a,6375d5f76cbf1b635cd3a681,parisabong,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/313976536_188666657045945_9134745855526702226_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=9HpMSlLZUcYAX_KLuYk&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfA-fV__BIZYIyl6uVm83cD6xicgLZWvkjLBoo5UZg1jDg&oe=6370458A&_nc_sid=7bff83,TRUE,My favourite type of work bags from @charleskeithofficial 🖤 can fit my laptop inside huehuehue #charleskeithfamily #imwithcharleskeith,5,1667732340,359,['charleskeithofficial'],2000,650,['charleskeithofficial'],"['charleskeithfamily', 'imwithcharleskeith']"
2559,6379e0f0b43196501e9dfe7b,6375d5f76cbf1b635cd3a682,parisabong,GraphSidecar,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/313020798_388140616771335_4324691462101871794_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=wCo5wXR-It0AX_xIqGE&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAbKXcI9tsHVKlbHH92Z_1o94ViUFssiwLrDXzs0JewJw&oe=637411C0&_nc_sid=7bff83,FALSE,🎃 Happy Halloween 👻,25,1667127546,2081,"['whathebronte', 'ellenayoungxy', 'judithlcl', 'ninjabread_', 'shannontaylortw', 'republik_official', 'esmeraldaputri_', 'tricia.teoo', 'xuantingg_', 'cm_nivlekoh', 'jhyangg__', 'leonardtann', 'sherylteejy']",1100,651,"['whathebronte', 'leonardtann', 'judithlcl', 'tricia.teoo', 'esmeraldaputri_', 'shannontaylortw', 'xuantingg_', 'sherylteejy', 'ninjabread_', 'cm_nivlekoh', 'jhyangg__', 'republik_official', 'ellenayoungxy']",[]
2560,6379e0f0b43196501e9dfe7c,6375d5f76cbf1b635cd3a683,parisabong,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/313227450_113245981578882_8908740075483443067_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=WXc1mehQSG8AX_kmzEV&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCoOMbetR5LUt40xex8XM6aeJGl1a22ywvCTciCAm2vFw&oe=63702CC2&_nc_sid=7bff83,TRUE,🤎 the baddest of them all 🤎,8,1667038594,1176,['6styleco'],18650,652,['6styleco'],[]
2561,6379e0f0b43196501e9dfe7d,6375d5f76cbf1b635cd3a684,parisabong,GraphImage,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/312279992_645522180509977_3198442637086255058_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=tHXZFSpJFMYAX-B-QiL&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfD8V32LEoCHfRN8tF-PMLSQ7nYX6uBQvtH9HJvdkwZG3g&oe=6373B137&_nc_sid=7bff83,FALSE,🤎🤎🤎,5,1666436252,434,"['ohvola', 'prettyfitglobal']",0,653,"['ohvola', 'prettyfitglobal']",[]
2562,6379e0f0b43196501e9dfe7e,6375d5f76cbf1b635cd3a685,parisabong,GraphVideo,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/309631377_518922540079148_3762584673156347558_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Lns6tosCJrEAX_lviNJ&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfA5Ej3cgfWV5XpAJD7lyt9PpVSfWE84Qe2aRg2KrXH3fQ&oe=636FE6AB&_nc_sid=7bff83,TRUE,"Omg I’m so pumped that @zoukoutofficial is back after a 3-year hiatus! Ever since I’m legal, I have never missed out on one and this year’s no exception! 🤘🏻🎉 so excited for @tiesto & @zedd hehe AMAZING LINE UP. & this year they also partnered with AEG, producers of world-renowned Coachella so IM SO EXCITED! 

Shop on ZALORA with code ‘ZOUKOUT22’ and the top 10 spenders will walk away with a pair of ZoukOut 2022 Day 1 Passes (worth $336)! #ZALORAGetTheLook ✨",13,1666352740,1494,"['zalora', 'zoukoutofficial']",28544,654,"['tiesto', 'zalora', 'zoukoutofficial', 'zedd']",['ZALORAGetTheLook']
2563,6379e0f0b43196501e9dfe7f,6375d5f76cbf1b635cd3a686,parisabong,GraphImage,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/311592551_3009562896002639_9157546332167676850_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=d78TjU1tU7YAX-OO_bT&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfCWxS2hEoiIYB1UcfDLipijC2_D8Rf5CKCU50qtMG1Mjw&oe=6373AD52&_nc_sid=7bff83,FALSE,boo 👻 my first HHN experience - 100% going again next year hehe,6,1665836338,810,['6styleco'],0,655,['6styleco'],[]
2564,6379e0f0b43196501e9dfe80,6375d5f76cbf1b635cd3a687,parisabong,GraphImage,https://instagram.fsin15-1.fna.fbcdn.net/v/t51.2885-15/311045943_519213059542114_3464076779275514270_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fsin15-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=cy-j78B-PAIAX8-_rH6&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfC_kWsDBpigzJlNfJbO7mY0abneDJ3GyWoMHHXEJlKZ0g&oe=63740AE1&_nc_sid=7bff83,FALSE,I miss the 🌊 & the peacefulness 💙,19,1665491734,2810,['wearpeachi'],0,656,['wearpeachi'],[]
2565,6379e0f0b43196501e9dfe81,6375d5f76cbf1b635cd3a688,parisabong,GraphVideo,https://instagram.fsin15-2.fna.fbcdn.net/v/t51.2885-15/310646019_196083119468931_8856162974701940148_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=DROEjvyeme0AX9m0v4O&edm=ABfd0MgBAAAA&ccb=7-5&oh=00_AfAUjuouX2O7JPWK2wYHC3Acwp40hfGH8AE2h-VNMHT4tw&oe=636FFE89&_nc_sid=7bff83,TRUE,"It’s so important to start the day with FRESH & HEALTHY hair! 💇🏻‍♀️ I just tried out SimplyO which is a korean hair care brand that uses clean & vegan ingredients! 🍃

If you’re concerned about natural ingredients, you should definitely give this brand a try! They can be purchased at Summer Store on Shopee & there’s a special promo ongoing! 

@simplyo_life @officialsummerstore #SimplyO #CleanLifePromise #KoreanShampoo #KoreanProduct #Vegan #CrueltyFree #HealthyLifestyle #CleanLiving",2,1665245713,333,"['simplyo_life', 'officialsummerstore']",4615,657,"['simplyo_life', 'officialsummerstore']","['SimplyO', 'CleanLifePromise', 'KoreanShampoo', 'KoreanProduct', 'Vegan', 'CrueltyFree', 'HealthyLifestyle', 'CleanLiving']"
